GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Hispanic or Latino:
0500000US45085,45085,"Sumter County, South Carolina",107682,3979
0500000US45087,45087,"Union County, South Carolina",27928,349
0500000US45089,45089,"Williamsburg County, South Carolina",32816,741
0500000US45091,45091,"York County, South Carolina",245606,12240
0500000US46003,46003,"Aurora County, South Dakota",2732,173
0500000US46005,46005,"Beadle County, South Dakota",18155,1631
0500000US46007,46007,"Bennett County, South Dakota",3445,207
0500000US46009,46009,"Bon Homme County, South Dakota",7001,219
0500000US46011,46011,"Brookings County, South Dakota",33435,827
0500000US46013,46013,"Brown County, South Dakota",38430,929
0500000US46015,46015,"Brule County, South Dakota",5312,124
0500000US46017,46017,"Buffalo County, South Dakota",2052,33
0500000US46019,46019,"Butte County, South Dakota",10268,353
0500000US46021,46021,"Campbell County, South Dakota",1553,3
0500000US46023,46023,"Charles Mix County, South Dakota",9277,266
0500000US46025,46025,"Clark County, South Dakota",3639,62
0500000US46027,46027,"Clay County, South Dakota",14029,367
0500000US46029,46029,"Codington County, South Dakota",27886,576
0500000US46031,46031,"Corson County, South Dakota",4170,28
0500000US46033,46033,"Custer County, South Dakota",8447,253
0500000US46035,46035,"Davison County, South Dakota",19824,473
0500000US46037,46037,"Day County, South Dakota",5588,119
0500000US46039,46039,"Deuel County, South Dakota",4309,30
0500000US46041,46041,"Dewey County, South Dakota",5652,57
0500000US46043,46043,"Douglas County, South Dakota",2961,24
0500000US46045,46045,"Edmunds County, South Dakota",4000,43
0500000US46047,46047,"Fall River County, South Dakota",6874,254
0500000US46049,46049,"Faulk County, South Dakota",2354,51
0500000US46051,46051,"Grant County, South Dakota",7195,219
0500000US46053,46053,"Gregory County, South Dakota",4217,59
0500000US46055,46055,"Haakon County, South Dakota",2073,23
0500000US46057,46057,"Hamlin County, South Dakota",5995,211
0500000US46059,46059,"Hand County, South Dakota",3311,13
0500000US46061,46061,"Hanson County, South Dakota",3390,20
0500000US46063,46063,"Harding County, South Dakota",1277,17
0500000US46065,46065,"Hughes County, South Dakota",17518,517
0500000US46067,46067,"Hutchinson County, South Dakota",7264,131
0500000US46069,46069,"Hyde County, South Dakota",1440,15
0500000US46071,46071,"Jackson County, South Dakota",3268,54
0500000US46073,46073,"Jerauld County, South Dakota",2029,51
0500000US46075,46075,"Jones County, South Dakota",767,4
0500000US46077,46077,"Kingsbury County, South Dakota",5070,113
0500000US46079,46079,"Lake County, South Dakota",12331,287
0500000US46081,46081,"Lawrence County, South Dakota",24859,776
0500000US46083,46083,"Lincoln County, South Dakota",51396,910
0500000US46085,46085,"Lyman County, South Dakota",3855,76
0500000US46087,46087,"McCook County, South Dakota",5616,166
0500000US46089,46089,"McPherson County, South Dakota",2252,100
0500000US46091,46091,"Marshall County, South Dakota",4743,208
0500000US46093,46093,"Meade County, South Dakota",26840,1094
0500000US46095,46095,"Mellette County, South Dakota",2083,111
0500000US46097,46097,"Miner County, South Dakota",2299,51
0500000US46099,46099,"Minnehaha County, South Dakota",182014,8512
0500000US46101,46101,"Moody County, South Dakota",6445,205
0500000US46102,46102,"Oglala Lakota County, South Dakota",14263,494
0500000US46103,46103,"Pennington County, South Dakota",107298,5136
0500000US46105,46105,"Perkins County, South Dakota",3019,48
0500000US46107,46107,"Potter County, South Dakota",2306,7
0500000US46109,46109,"Roberts County, South Dakota",10294,258
0500000US46111,46111,"Sanborn County, South Dakota",2349,59
0500000US46115,46115,"Spink County, South Dakota",6539,124
0500000US46117,46117,"Stanley County, South Dakota",2964,73
0500000US46119,46119,"Sully County, South Dakota",1456,3
0500000US46121,46121,"Todd County, South Dakota",10019,407
0500000US46123,46123,"Tripp County, South Dakota",5475,28
0500000US46125,46125,"Turner County, South Dakota",8289,165
0500000US46127,46127,"Union County, South Dakota",14842,431
0500000US46129,46129,"Walworth County, South Dakota",5538,95
0500000US46135,46135,"Yankton County, South Dakota",22649,791
0500000US46137,46137,"Ziebach County, South Dakota",2818,23
0500000US47001,47001,"Anderson County, Tennessee",75545,1908
0500000US47003,47003,"Bedford County, Tennessee",46331,5315
0500000US47005,47005,"Benton County, Tennessee",16173,355
0500000US47007,47007,"Bledsoe County, Tennessee",14073,295
0500000US47009,47009,"Blount County, Tennessee",126192,3820
0500000US47011,47011,"Bradley County, Tennessee",102860,5729
0500000US47013,47013,"Campbell County, Tennessee",40008,484
0500000US47015,47015,"Cannon County, Tennessee",13855,262
0500000US47017,47017,"Carroll County, Tennessee",28417,671
0500000US47019,47019,"Carter County, Tennessee",56707,934
0500000US47021,47021,"Cheatham County, Tennessee",39575,1045
0500000US47023,47023,"Chester County, Tennessee",17355,404
0500000US47025,47025,"Claiborne County, Tennessee",31701,353
0500000US47027,47027,"Clay County, Tennessee",7769,169
0500000US47029,47029,"Cocke County, Tennessee",35256,735
0500000US47031,47031,"Coffee County, Tennessee",53808,2158
0500000US47033,47033,"Crockett County, Tennessee",14558,1447
0500000US47035,47035,"Cumberland County, Tennessee",57895,1580
0500000US47037,47037,"Davidson County, Tennessee",667885,66461
0500000US47039,47039,"Decatur County, Tennessee",11703,364
0500000US47041,47041,"DeKalb County, Tennessee",19159,1370
0500000US47043,47043,"Dickson County, Tennessee",50926,1601
0500000US47045,47045,"Dyer County, Tennessee",37970,1183
0500000US47047,47047,"Fayette County, Tennessee",39071,949
0500000US47049,47049,"Fentress County, Tennessee",17936,241
0500000US47051,47051,"Franklin County, Tennessee",41348,1217
0500000US47053,47053,"Gibson County, Tennessee",49511,1219
0500000US47055,47055,"Giles County, Tennessee",29034,606
0500000US47057,47057,"Grainger County, Tennessee",22813,654
0500000US47059,47059,"Greene County, Tennessee",68502,1825
0500000US47061,47061,"Grundy County, Tennessee",13494,26
0500000US47063,47063,"Hamblen County, Tennessee",63203,7063
0500000US47065,47065,"Hamilton County, Tennessee",351305,17813
0500000US47067,47067,"Hancock County, Tennessee",6609,48
0500000US47069,47069,"Hardeman County, Tennessee",25975,428
0500000US47071,47071,"Hardin County, Tennessee",25839,531
0500000US47073,47073,"Hawkins County, Tennessee",56567,759
0500000US47075,47075,"Haywood County, Tennessee",18129,766
0500000US47077,47077,"Henderson County, Tennessee",27952,603
0500000US47079,47079,"Henry County, Tennessee",32291,711
0500000US47081,47081,"Hickman County, Tennessee",24251,534
0500000US47083,47083,"Houston County, Tennessee",8234,172
0500000US47085,47085,"Humphreys County, Tennessee",18216,387
0500000US47087,47087,"Jackson County, Tennessee",11526,213
0500000US47089,47089,"Jefferson County, Tennessee",52851,1777
0500000US47091,47091,"Johnson County, Tennessee",17923,323
0500000US47093,47093,"Knox County, Tennessee",448164,17201
0500000US47095,47095,"Lake County, Tennessee",7643,162
0500000US47097,47097,"Lauderdale County, Tennessee",27261,649
0500000US47099,47099,"Lawrence County, Tennessee",42406,807
0500000US47101,47101,"Lewis County, Tennessee",11907,263
0500000US47103,47103,"Lincoln County, Tennessee",33582,1048
0500000US47105,47105,"Loudon County, Tennessee",50637,4010
0500000US47107,47107,"McMinn County, Tennessee",52606,1872
0500000US47109,47109,"McNairy County, Tennessee",26057,490
0500000US47111,47111,"Macon County, Tennessee",22924,1105
0500000US47113,47113,"Madison County, Tennessee",98128,3525
0500000US47115,47115,"Marion County, Tennessee",28363,471
0500000US47117,47117,"Marshall County, Tennessee",31335,1513
0500000US47119,47119,"Maury County, Tennessee",85767,4556
0500000US47121,47121,"Meigs County, Tennessee",11804,173
0500000US47123,47123,"Monroe County, Tennessee",45482,1775
0500000US47125,47125,"Montgomery County, Tennessee",189709,18001
0500000US47127,47127,"Moore County, Tennessee",6314,20
0500000US47129,47129,"Morgan County, Tennessee",21688,248
0500000US47131,47131,"Obion County, Tennessee",30900,1171
0500000US47133,47133,"Overton County, Tennessee",22090,281
0500000US47135,47135,"Perry County, Tennessee",7891,170
0500000US47137,47137,"Pickett County, Tennessee",5096,32
0500000US47139,47139,"Polk County, Tennessee",16697,300
0500000US47141,47141,"Putnam County, Tennessee",74652,4328
0500000US47143,47143,"Rhea County, Tennessee",32461,1437
0500000US47145,47145,"Roane County, Tennessee",52983,863
0500000US47147,47147,"Robertson County, Tennessee",67905,4165
0500000US47149,47149,"Rutherford County, Tennessee",290289,20775
0500000US47151,47151,"Scott County, Tennessee",22029,161
0500000US47153,47153,"Sequatchie County, Tennessee",14710,499
0500000US47155,47155,"Sevier County, Tennessee",94537,5130
0500000US47157,47157,"Shelby County, Tennessee",936990,55763
0500000US47159,47159,"Smith County, Tennessee",19176,473
0500000US47161,47161,"Stewart County, Tennessee",13257,327
0500000US47163,47163,"Sullivan County, Tennessee",156644,2669
0500000US47165,47165,"Sumner County, Tennessee",172786,7500
0500000US47167,47167,"Tipton County, Tennessee",61558,1574
0500000US47169,47169,"Trousdale County, Tennessee",7970,33
0500000US47171,47171,"Unicoi County, Tennessee",17945,767
0500000US47173,47173,"Union County, Tennessee",19081,284
0500000US47175,47175,"Van Buren County, Tennessee",5641,51
0500000US47177,47177,"Warren County, Tennessee",40099,3402
0500000US47179,47179,"Washington County, Tennessee",126044,4012
0500000US47181,47181,"Wayne County, Tennessee",16842,312
0500000US47183,47183,"Weakley County, Tennessee",34024,741
0500000US47185,47185,"White County, Tennessee",26373,595
0500000US47187,47187,"Williamson County, Tennessee",205645,9513
0500000US47189,47189,"Wilson County, Tennessee",125616,4620
0500000US48001,48001,"Anderson County, Texas",57772,9799
0500000US48003,48003,"Andrews County, Texas",17215,9360
0500000US48005,48005,"Angelina County, Texas",87657,18505
0500000US48007,48007,"Aransas County, Texas",24729,6496
0500000US48009,48009,"Archer County, Texas",8750,722
0500000US48011,48011,"Armstrong County, Texas",1913,243
0500000US48013,48013,"Atascosa County, Texas",47710,30094
0500000US48015,48015,"Austin County, Texas",29107,7423
0500000US48017,48017,"Bailey County, Texas",7131,4401
0500000US48019,48019,"Bandera County, Texas",21015,3718
0500000US48021,48021,"Bastrop County, Texas",78286,27528
0500000US48023,48023,"Baylor County, Texas",3639,304
0500000US48025,48025,"Bee County, Texas",32706,18940
0500000US48027,48027,"Bell County, Texas",330859,77879
0500000US48029,48029,"Bexar County, Texas",1858699,1105240
0500000US48031,48031,"Blanco County, Texas",10918,2061
0500000US48033,48033,"Borden County, Texas",698,33
0500000US48035,48035,"Bosque County, Texas",17953,3049
0500000US48037,48037,"Bowie County, Texas",93483,6756
0500000US48039,48039,"Brazoria County, Texas",338419,98927
0500000US48041,48041,"Brazos County, Texas",209896,51664
0500000US48043,48043,"Brewster County, Texas",9188,4040
0500000US48045,48045,"Briscoe County, Texas",1672,522
0500000US48047,48047,"Brooks County, Texas",7217,6819
0500000US48049,48049,"Brown County, Texas",37935,7967
0500000US48051,48051,"Burleson County, Texas",17417,3463
0500000US48053,48053,"Burnet County, Texas",44584,9589
0500000US48055,48055,"Caldwell County, Texas",39848,19853
0500000US48057,48057,"Calhoun County, Texas",21805,10432
0500000US48059,48059,"Callahan County, Texas",13596,1213
0500000US48061,48061,"Cameron County, Texas",418785,372685
0500000US48063,48063,"Camp County, Texas",12631,2989
0500000US48065,48065,"Carson County, Texas",6027,576
0500000US48067,48067,"Cass County, Texas",30346,1285
0500000US48069,48069,"Castro County, Texas",7875,4951
0500000US48071,48071,"Chambers County, Texas",38072,8047
0500000US48073,48073,"Cherokee County, Texas",51257,11328
0500000US48075,48075,"Childress County, Texas",7059,1432
0500000US48077,48077,"Clay County, Texas",10367,571
0500000US48079,48079,"Cochran County, Texas",2955,1679
0500000US48081,48081,"Coke County, Texas",3228,678
0500000US48083,48083,"Coleman County, Texas",8476,1465
0500000US48085,48085,"Collin County, Texas",886633,132845
0500000US48087,48087,"Collingsworth County, Texas",3032,994
0500000US48089,48089,"Colorado County, Texas",20792,5854
0500000US48091,48091,"Comal County, Texas",124234,32746
0500000US48093,48093,"Comanche County, Texas",13506,3637
0500000US48095,48095,"Concho County, Texas",4142,2297
0500000US48097,48097,"Cooke County, Texas",38878,6580
0500000US48099,48099,"Coryell County, Texas",75710,13276
0500000US48101,48101,"Cottle County, Texas",1560,446
0500000US48103,48103,"Crane County, Texas",4823,2963
0500000US48105,48105,"Crockett County, Texas",3836,2421
0500000US48107,48107,"Crosby County, Texas",5987,3251
0500000US48109,48109,"Culberson County, Texas",2259,1764
0500000US48111,48111,"Dallam County, Texas",7052,3007
0500000US48113,48113,"Dallas County, Texas",2513054,987849
0500000US48115,48115,"Dawson County, Texas",13317,7401
0500000US48117,48117,"Deaf Smith County, Texas",19039,13458
0500000US48119,48119,"Delta County, Texas",5226,351
0500000US48121,48121,"Denton County, Texas",754650,142619
0500000US48123,48123,"DeWitt County, Texas",20660,7017
0500000US48125,48125,"Dickens County, Texas",2237,625
0500000US48127,48127,"Dimmit County, Texas",10842,9340
0500000US48129,48129,"Donley County, Texas",3506,363
0500000US48131,48131,"Duval County, Texas",11510,10256
0500000US48133,48133,"Eastland County, Texas",18252,2852
0500000US48135,48135,"Ector County, Texas",153177,88372
0500000US48137,48137,"Edwards County, Texas",2028,1100
0500000US48139,48139,"Ellis County, Texas",160225,40134
0500000US48141,48141,"El Paso County, Texas",833592,681709
0500000US48143,48143,"Erath County, Texas",40641,8217
0500000US48145,48145,"Falls County, Texas",17265,3887
0500000US48147,48147,"Fannin County, Texas",33757,3516
0500000US48149,48149,"Fayette County, Texas",24909,4953
0500000US48151,48151,"Fisher County, Texas",3847,1203
0500000US48153,48153,"Floyd County, Texas",6088,3479
0500000US48155,48155,"Foard County, Texas",1320,216
0500000US48157,48157,"Fort Bend County, Texas",683756,164065
0500000US48159,48159,"Franklin County, Texas",10571,1445
0500000US48161,48161,"Freestone County, Texas",19585,2822
0500000US48163,48163,"Frio County, Texas",18542,14528
0500000US48165,48165,"Gaines County, Texas",19485,7742
0500000US48167,48167,"Galveston County, Texas",314485,74081
0500000US48169,48169,"Garza County, Texas",6614,3652
0500000US48171,48171,"Gillespie County, Texas",25732,5613
0500000US48173,48173,"Glasscock County, Texas",1253,467
0500000US48175,48175,"Goliad County, Texas",7463,2634
0500000US48177,48177,"Gonzales County, Texas",20370,10108
0500000US48179,48179,"Gray County, Texas",23028,6300
0500000US48181,48181,"Grayson County, Texas",124231,15356
0500000US48183,48183,"Gregg County, Texas",123283,22025
0500000US48185,48185,"Grimes County, Texas",27140,6250
0500000US48187,48187,"Guadalupe County, Texas",147313,54412
0500000US48189,48189,"Hale County, Texas",35007,20428
0500000US48191,48191,"Hall County, Texas",3162,1075
0500000US48193,48193,"Hamilton County, Texas",8232,947
0500000US48195,48195,"Hansford County, Texas",5552,2534
0500000US48197,48197,"Hardeman County, Texas",3952,911
0500000US48199,48199,"Hardin County, Texas",55624,2879
0500000US48201,48201,"Harris County, Texas",4434257,1855604
0500000US48203,48203,"Harrison County, Texas",66431,8193
0500000US48205,48205,"Hartley County, Texas",5966,1515
0500000US48207,48207,"Haskell County, Texas",5812,1543
0500000US48209,48209,"Hays County, Texas",185686,68832
0500000US48211,48211,"Hemphill County, Texas",4151,1446
0500000US48213,48213,"Henderson County, Texas",79213,9312
0500000US48215,48215,"Hidalgo County, Texas",828334,757725
0500000US48217,48217,"Hill County, Texas",34901,6835
0500000US48219,48219,"Hockley County, Texas",23377,10843
0500000US48221,48221,"Hood County, Texas",54217,6308
0500000US48223,48223,"Hopkins County, Texas",35844,5732
0500000US48225,48225,"Houston County, Texas",22802,2408
0500000US48227,48227,"Howard County, Texas",36423,14757
0500000US48229,48229,"Hudspeth County, Texas",3481,2729
0500000US48231,48231,"Hunt County, Texas",89068,13218
0500000US48233,48233,"Hutchinson County, Texas",21782,4830
0500000US48235,48235,"Irion County, Texas",1631,379
0500000US48237,48237,"Jack County, Texas",8866,1408
0500000US48239,48239,"Jackson County, Texas",14678,4640
0500000US48241,48241,"Jasper County, Texas",35640,2322
0500000US48243,48243,"Jeff Davis County, Texas",2221,797
0500000US48245,48245,"Jefferson County, Texas",252993,47963
0500000US48247,48247,"Jim Hogg County, Texas",5218,4701
0500000US48249,48249,"Jim Wells County, Texas",41486,33159
0500000US48251,48251,"Johnson County, Texas",157544,31135
0500000US48253,48253,"Jones County, Texas",19944,5354
0500000US48255,48255,"Karnes County, Texas",14984,7818
0500000US48257,48257,"Kaufman County, Texas",111830,21428
0500000US48259,48259,"Kendall County, Texas",39010,8732
0500000US48261,48261,"Kenedy County, Texas",558,397
0500000US48263,48263,"Kent County, Texas",667,116
0500000US48265,48265,"Kerr County, Texas",50505,12966
0500000US48267,48267,"Kimble County, Texas",4453,1007
0500000US48269,48269,"King County, Texas",274,64
0500000US48271,48271,"Kinney County, Texas",3578,2237
0500000US48273,48273,"Kleberg County, Texas",31877,22935
0500000US48275,48275,"Knox County, Texas",3807,1235
0500000US48277,48277,"Lamar County, Texas",49626,3589
0500000US48279,48279,"Lamb County, Texas",13561,7318
0500000US48281,48281,"Lampasas County, Texas",20357,3808
0500000US48283,48283,"La Salle County, Texas",7319,6123
0500000US48285,48285,"Lavaca County, Texas",19654,3484
0500000US48287,48287,"Lee County, Texas",16754,3873
0500000US48289,48289,"Leon County, Texas",16923,2365
0500000US48291,48291,"Liberty County, Texas",78598,16282
0500000US48293,48293,"Limestone County, Texas",23469,4881
0500000US48295,48295,"Lipscomb County, Texas",3507,1023
0500000US48297,48297,"Live Oak County, Texas",11976,4542
0500000US48299,48299,"Llano County, Texas",19624,1876
0500000US48301,48301,"Loving County, Texas",76,12
0500000US48303,48303,"Lubbock County, Texas",294682,99863
0500000US48305,48305,"Lynn County, Texas",5723,2711
0500000US48307,48307,"McCulloch County, Texas",8242,2551
0500000US48309,48309,"McLennan County, Texas",243394,61161
0500000US48311,48311,"McMullen County, Texas",671,323
0500000US48313,48313,"Madison County, Texas",13843,3071
0500000US48315,48315,"Marion County, Texas",10191,390
0500000US48317,48317,"Martin County, Texas",5451,2514
0500000US48319,48319,"Mason County, Texas",4064,1013
0500000US48321,48321,"Matagorda County, Texas",36719,14927
0500000US48323,48323,"Maverick County, Texas",56830,54242
0500000US48325,48325,"Medina County, Texas",47920,24367
0500000US48327,48327,"Menard County, Texas",2163,852
0500000US48329,48329,"Midland County, Texas",155817,65856
0500000US48331,48331,"Milam County, Texas",24372,6158
0500000US48333,48333,"Mills County, Texas",4871,832
0500000US48335,48335,"Mitchell County, Texas",8995,3528
0500000US48337,48337,"Montague County, Texas",19384,2021
0500000US48339,48339,"Montgomery County, Texas",518849,116429
0500000US48341,48341,"Moore County, Texas",22186,11827
0500000US48343,48343,"Morris County, Texas",12653,1108
0500000US48345,48345,"Motley County, Texas",1022,114
0500000US48347,48347,"Nacogdoches County, Texas",65556,12238
0500000US48349,48349,"Navarro County, Texas",48177,12347
0500000US48351,48351,"Newton County, Texas",14138,479
0500000US48353,48353,"Nolan County, Texas",15017,5379
0500000US48355,48355,"Nueces County, Texas",355667,222473
0500000US48357,48357,"Ochiltree County, Texas",10577,5517
0500000US48359,48359,"Oldham County, Texas",2069,335
0500000US48361,48361,"Orange County, Texas",83751,5709
0500000US48363,48363,"Palo Pinto County, Texas",27922,5470
0500000US48365,48365,"Panola County, Texas",23771,2025
0500000US48367,48367,"Parker County, Texas",123601,13788
0500000US48369,48369,"Parmer County, Texas",9921,6127
0500000US48371,48371,"Pecos County, Texas",15826,10789
0500000US48373,48373,"Polk County, Texas",46583,6654
0500000US48375,48375,"Potter County, Texas",121883,45287
0500000US48377,48377,"Presidio County, Texas",7144,5843
0500000US48379,48379,"Rains County, Texas",11087,932
0500000US48381,48381,"Randall County, Texas",128603,24941
0500000US48383,48383,"Reagan County, Texas",3625,2392
0500000US48385,48385,"Real County, Texas",3348,658
0500000US48387,48387,"Red River County, Texas",12455,896
0500000US48389,48389,"Reeves County, Texas",14438,10801
0500000US48391,48391,"Refugio County, Texas",7315,3608
0500000US48393,48393,"Roberts County, Texas",939,27
0500000US48395,48395,"Robertson County, Texas",16537,3273
0500000US48397,48397,"Rockwall County, Texas",88010,14720
0500000US48399,48399,"Runnels County, Texas",10411,3485
0500000US48401,48401,"Rusk County, Texas",53197,8439
0500000US48403,48403,"Sabine County, Texas",10367,398
0500000US48405,48405,"San Augustine County, Texas",8556,576
0500000US48407,48407,"San Jacinto County, Texas",27172,3341
0500000US48409,48409,"San Patricio County, Texas",66706,37428
0500000US48411,48411,"San Saba County, Texas",5881,1717
0500000US48413,48413,"Schleicher County, Texas",3171,1616
0500000US48415,48415,"Scurry County, Texas",17314,6783
0500000US48417,48417,"Shackelford County, Texas",3323,382
0500000US48419,48419,"Shelby County, Texas",25705,4523
0500000US48421,48421,"Sherman County, Texas",3069,1290
0500000US48423,48423,"Smith County, Texas",219745,40831
0500000US48425,48425,"Somervell County, Texas",8673,1657
0500000US48427,48427,"Starr County, Texas",63008,62352
0500000US48429,48429,"Stephens County, Texas",9787,2284
0500000US48431,48431,"Sterling County, Texas",1233,465
0500000US48433,48433,"Stonewall County, Texas",1233,284
0500000US48435,48435,"Sutton County, Texas",3936,2297
0500000US48437,48437,"Swisher County, Texas",7639,3242
0500000US48439,48439,"Tarrant County, Texas",1947529,541947
0500000US48441,48441,"Taylor County, Texas",135234,31634
0500000US48443,48443,"Terrell County, Texas",778,542
0500000US48445,48445,"Terry County, Texas",12724,6761
0500000US48447,48447,"Throckmorton County, Texas",1520,230
0500000US48449,48449,"Titus County, Texas",32592,13518
0500000US48451,48451,"Tom Green County, Texas",116264,44253
0500000US48453,48453,"Travis County, Texas",1148176,387357
0500000US48455,48455,"Trinity County, Texas",14360,1302
0500000US48457,48457,"Tyler County, Texas",21371,1549
0500000US48459,48459,"Upshur County, Texas",40295,3091
0500000US48461,48461,"Upton County, Texas",3475,1823
0500000US48463,48463,"Uvalde County, Texas",27055,19059
0500000US48465,48465,"Val Verde County, Texas",48862,39538
0500000US48467,48467,"Van Zandt County, Texas",53070,5316
0500000US48469,48469,"Victoria County, Texas",90989,41372
0500000US48471,48471,"Walker County, Texas",69926,12313
0500000US48473,48473,"Waller County, Texas",47049,13657
0500000US48475,48475,"Ward County, Texas",11396,5856
0500000US48477,48477,"Washington County, Texas",34544,5208
0500000US48479,48479,"Webb County, Texas",266006,253982
0500000US48481,48481,"Wharton County, Texas",41377,16401
0500000US48483,48483,"Wheeler County, Texas",5642,1493
0500000US48485,48485,"Wichita County, Texas",132148,24012
0500000US48487,48487,"Wilbarger County, Texas",13061,3664
0500000US48489,48489,"Willacy County, Texas",21944,19270
0500000US48491,48491,"Williamson County, Texas",490619,116943
0500000US48493,48493,"Wilson County, Texas",46444,17999
0500000US48495,48495,"Winkler County, Texas",7723,4516
0500000US48497,48497,"Wise County, Texas",62089,11425
0500000US48499,48499,"Wood County, Texas",43198,4061
0500000US48501,48501,"Yoakum County, Texas",8316,5285
0500000US48503,48503,"Young County, Texas",18275,3229
0500000US48505,48505,"Zapata County, Texas",14335,13492
0500000US48507,48507,"Zavala County, Texas",12107,11299
0500000US49001,49001,"Beaver County, Utah",6437,696
0500000US49003,49003,"Box Elder County, Utah",51528,4622
0500000US49005,49005,"Cache County, Utah",118824,12276
0500000US49007,49007,"Carbon County, Utah",20733,2724
0500000US49009,49009,"Daggett County, Utah",751,18
0500000US49011,49011,"Davis County, Utah",329292,29852
0500000US49013,49013,"Duchesne County, Utah",20078,1579
0500000US49015,49015,"Emery County, Utah",10570,656
0500000US49017,49017,"Garfield County, Utah",5020,280
0500000US49019,49019,"Grand County, Utah",9428,930
0500000US49021,49021,"Iron County, Utah",47751,3941
0500000US49023,49023,"Juab County, Utah",10507,472
0500000US49025,49025,"Kane County, Utah",7216,323
0500000US49027,49027,"Millard County, Utah",12604,1609
0500000US49029,49029,"Morgan County, Utah",10645,283
0500000US49031,49031,"Piute County, Utah",1859,81
0500000US49033,49033,"Rich County, Utah",2284,187
0500000US49035,49035,"Salt Lake County, Utah",1092518,193768
0500000US49037,49037,"San Juan County, Utah",15540,805
0500000US49039,49039,"Sanpete County, Utah",28551,2719
0500000US49041,49041,"Sevier County, Utah",20913,1021
0500000US49043,49043,"Summit County, Utah",39009,4488
0500000US49045,49045,"Tooele County, Utah",61986,7363
0500000US49047,49047,"Uintah County, Utah",36308,2949
0500000US49049,49049,"Utah County, Utah",564177,62919
0500000US49051,49051,"Wasatch County, Utah",27895,3710
0500000US49053,49053,"Washington County, Utah",151959,15075
0500000US49055,49055,"Wayne County, Utah",2716,137
0500000US49057,49057,"Weber County, Utah",241328,42432
0500000US50001,50001,"Addison County, Vermont",36926,765
0500000US50003,50003,"Bennington County, Vermont",36503,634
0500000US50005,50005,"Caledonia County, Vermont",30859,423
0500000US50007,50007,"Chittenden County, Vermont",160510,3499
0500000US50009,50009,"Essex County, Vermont",6173,78
0500000US50011,50011,"Franklin County, Vermont",48625,671
0500000US50013,50013,"Grand Isle County, Vermont",6945,113
0500000US50015,50015,"Lamoille County, Vermont",25136,395
0500000US50017,50017,"Orange County, Vermont",28897,360
0500000US50019,50019,"Orleans County, Vermont",27076,355
0500000US50021,50021,"Rutland County, Vermont",60133,805
0500000US50023,50023,"Washington County, Vermont",58963,1080
0500000US50025,50025,"Windham County, Vermont",43609,910
0500000US50027,50027,"Windsor County, Vermont",55894,812
0500000US51001,51001,"Accomack County, Virginia",33060,2910
0500000US51003,51003,"Albemarle County, Virginia",104287,5832
0500000US51005,51005,"Alleghany County, Virginia",15919,228
0500000US51007,51007,"Amelia County, Virginia",12793,152
0500000US51009,51009,"Amherst County, Virginia",31999,699
0500000US51011,51011,"Appomattox County, Virginia",15314,186
0500000US51013,51013,"Arlington County, Virginia",226092,34776
0500000US51015,51015,"Augusta County, Virginia",74330,1804
0500000US51017,51017,"Bath County, Virginia",4558,137
0500000US51019,51019,"Bedford County, Virginia",76933,1512
0500000US51021,51021,"Bland County, Virginia",6612,39
0500000US51023,51023,"Botetourt County, Virginia",33192,482
0500000US51025,51025,"Brunswick County, Virginia",16573,329
0500000US51027,51027,"Buchanan County, Virginia",23158,63
0500000US51029,51029,"Buckingham County, Virginia",17030,403
0500000US51031,51031,"Campbell County, Virginia",55061,1088
0500000US51033,51033,"Caroline County, Virginia",29640,1226
0500000US51035,51035,"Carroll County, Virginia",29733,878
0500000US51036,51036,"Charles City County, Virginia",7086,127
0500000US51037,51037,"Charlotte County, Virginia",12232,116
0500000US51041,51041,"Chesterfield County, Virginia",331839,26360
0500000US51043,51043,"Clarke County, Virginia",14307,622
0500000US51045,51045,"Craig County, Virginia",5195,1
0500000US51047,51047,"Culpeper County, Virginia",48952,4562
0500000US51049,51049,"Cumberland County, Virginia",9769,15
0500000US51051,51051,"Dickenson County, Virginia",15304,114
0500000US51053,51053,"Dinwiddie County, Virginia",28155,861
0500000US51057,51057,"Essex County, Virginia",11130,28
0500000US51059,51059,"Fairfax County, Virginia",1132887,181940
0500000US51061,51061,"Fauquier County, Virginia",68025,4883
0500000US51063,51063,"Floyd County, Virginia",15587,423
0500000US51065,51065,"Fluvanna County, Virginia",26046,858
0500000US51067,51067,"Franklin County, Virginia",56230,1512
0500000US51069,51069,"Frederick County, Virginia",82321,6123
0500000US51071,51071,"Giles County, Virginia",16871,255
0500000US51073,51073,"Gloucester County, Virginia",37021,1159
0500000US51075,51075,"Goochland County, Virginia",21979,540
0500000US51077,51077,"Grayson County, Virginia",15180,444
0500000US51079,51079,"Greene County, Virginia",19085,986
0500000US51081,51081,"Greensville County, Virginia",11698,451
0500000US51083,51083,"Halifax County, Virginia",35305,676
0500000US51085,51085,"Hanover County, Virginia",102199,2710
0500000US51087,51087,"Henrico County, Virginia",321921,16853
0500000US51089,51089,"Henry County, Virginia",52209,2721
0500000US51091,51091,"Highland County, Virginia",2230,0
0500000US51093,51093,"Isle of Wight County, Virginia",36027,945
0500000US51095,51095,"James City County, Virginia",71900,3802
